filename,width,height,class,xmin,ymin,xmax,ymax
1478021629076724554_jpg.rf.825b152c242e70be14978bed47983da1.jpg,512,512,car,267,242,282,265
1478021629076724554_jpg.rf.825b152c242e70be14978bed47983da1.jpg,512,512,car,295,245,310,282
1478021629076724554_jpg.rf.825b152c242e70be14978bed47983da1.jpg,512,512,car,305,236,347,287
1478021629076724554_jpg.rf.825b152c242e70be14978bed47983da1.jpg,512,512,car,364,230,417,270
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,trafficLight-Green,395,128,408,175
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,trafficLight-Green,5,2,19,49
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,trafficLight-Green,120,0,133,47
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,trafficLight-Green,212,11,225,62
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,car,85,242,115,268
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,car,124,234,142,265
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,car,138,231,172,276
1478731941307150648_jpg.rf.81EkeopnQtEFNp2gP4PY.jpg,512,512,car,203,235,223,253
1478899769960460962_jpg.rf.82292f112ca30397966b8bc4d8b171a4.jpg,512,512,car,0,274,27,307
1478899769960460962_jpg.rf.82292f112ca30397966b8bc4d8b171a4.jpg,512,512,pedestrian,54,268,69,309
1478899769960460962_jpg.rf.82292f112ca30397966b8bc4d8b171a4.jpg,512,512,car,60,265,114,319
1478899769960460962_jpg.rf.82292f112ca30397966b8bc4d8b171a4.jpg,512,512,pedestrian,84,241,114,339
1478899769960460962_jpg.rf.82292f112ca30397966b8bc4d8b171a4.jpg,512,512,car,107,268,130,308
1478899769960460962_jpg.rf.82292f112ca30397966b8bc4d8b171a4.jpg,512,512,car,149,252,182,297
1478899769960460962_jpg.rf.82292f112ca30397966b8bc4d8b171a4.jpg,512,512,car,259,257,304,311
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,car,22,238,80,283
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,car,145,223,192,285
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,car,191,236,229,279
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,car,219,238,239,268
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,car,226,241,245,268
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,trafficLight-RedLeft,280,107,292,145
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,pedestrian,302,163,392,475
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,trafficLight-Red,341,108,354,148
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,car,368,230,397,272
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,car,374,237,393,266
1478732893863520134_jpg.rf.82273f67792341039168850a3043924e.jpg,512,512,trafficLight-Red,494,178,509,213
1478898990151366876_jpg.rf.8245ef485326492ed3abff18077edf06.jpg,512,512,truck,0,179,100,316
1478898990151366876_jpg.rf.8245ef485326492ed3abff18077edf06.jpg,512,512,car,98,247,120,296
1478898990151366876_jpg.rf.8245ef485326492ed3abff18077edf06.jpg,512,512,car,117,256,132,286
1478898990151366876_jpg.rf.8245ef485326492ed3abff18077edf06.jpg,512,512,car,173,247,198,281
1478898990151366876_jpg.rf.8245ef485326492ed3abff18077edf06.jpg,512,512,car,201,247,237,298
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,pedestrian,452,240,469,303
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,1,270,41,314
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,33,272,62,307
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,58,270,89,299
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,99,268,118,293
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,186,240,234,311
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,227,256,247,293
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,251,259,263,285
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,258,255,276,295
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,272,255,306,300
1478899281508887771_jpg.rf.82356754b2236dd3341f1c06142620b9.jpg,512,512,car,345,243,412,281
1478899656845094714_jpg.rf.81bc37249f39126587e60181811856b1.jpg,512,512,car,0,277,20,404
1478899656845094714_jpg.rf.81bc37249f39126587e60181811856b1.jpg,512,512,car,9,275,50,336
1478899656845094714_jpg.rf.81bc37249f39126587e60181811856b1.jpg,512,512,car,35,253,122,356
1478899656845094714_jpg.rf.81bc37249f39126587e60181811856b1.jpg,512,512,car,116,251,170,317
1478899656845094714_jpg.rf.81bc37249f39126587e60181811856b1.jpg,512,512,car,173,254,253,312
1478899656845094714_jpg.rf.81bc37249f39126587e60181811856b1.jpg,512,512,car,256,259,282,319
1478899656845094714_jpg.rf.81bc37249f39126587e60181811856b1.jpg,512,512,car,267,263,326,334
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,pedestrian,239,253,242,270
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,pedestrian,235,254,239,270
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,car,98,253,133,297
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,trafficLight-RedLeft,148,188,158,213
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,car,155,247,189,295
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,trafficLight-Green,181,190,190,212
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,car,195,252,213,277
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,trafficLight-Green,228,225,235,244
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,trafficLight-Green,260,208,269,225
1478896867236693815_jpg.rf.8220755410952db1447baf1199aa07ef.jpg,512,512,trafficLight-Green,261,202,269,232
1478731952776377798_jpg.rf.8210a9b9632179e82532c445e72320f6.jpg,512,512,car,0,233,30,281
1478731952776377798_jpg.rf.8210a9b9632179e82532c445e72320f6.jpg,512,512,car,437,228,512,268
1478731952776377798_jpg.rf.8210a9b9632179e82532c445e72320f6.jpg,512,512,car,118,241,148,269
1478731952776377798_jpg.rf.8210a9b9632179e82532c445e72320f6.jpg,512,512,trafficLight-Red,161,196,169,215
1478731952776377798_jpg.rf.8210a9b9632179e82532c445e72320f6.jpg,512,512,trafficLight-YellowLeft,162,195,169,214
1478731952776377798_jpg.rf.8210a9b9632179e82532c445e72320f6.jpg,512,512,car,179,234,219,275
1478731952776377798_jpg.rf.8210a9b9632179e82532c445e72320f6.jpg,512,512,biker,288,237,299,264
1478896633008837153_jpg.rf.82460d7efb69945cc0eca714e6b47ca5.jpg,512,512,car,174,255,189,277
1478896633008837153_jpg.rf.82460d7efb69945cc0eca714e6b47ca5.jpg,512,512,car,221,253,247,287
1478897221436535776_jpg.rf.819e9d57985c0b428dd9fc607f982a44.jpg,512,512,car,191,259,211,290
1478897221436535776_jpg.rf.819e9d57985c0b428dd9fc607f982a44.jpg,512,512,car,375,253,415,278
1478897221436535776_jpg.rf.819e9d57985c0b428dd9fc607f982a44.jpg,512,512,car,412,243,476,283
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,car,108,231,178,315
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,trafficLight-Green,136,221,145,237
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,car,231,234,248,256
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,car,242,231,292,302
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,trafficLight-Green,255,183,262,203
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,trafficLight-Green,285,208,293,233
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,trafficLight-Green,286,211,294,228
1478732651853621733_jpg.rf.822237be411ace3a3cfd14bb376f00fe.jpg,512,512,car,323,230,353,258
1478896565025099940_jpg.rf.823e9a8cd4a2ba9495b1320bbc0ce249.jpg,512,512,car,149,245,197,315
1478896565025099940_jpg.rf.823e9a8cd4a2ba9495b1320bbc0ce249.jpg,512,512,car,210,250,248,303
1478896565025099940_jpg.rf.823e9a8cd4a2ba9495b1320bbc0ce249.jpg,512,512,car,322,208,492,323
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,46,249,64,272
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,62,245,79,267
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,65,242,80,271
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,86,244,104,267
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,88,246,105,265
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,112,239,127,261
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,120,224,171,294
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,207,240,217,269
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,213,239,222,270
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,223,244,246,273
1478732396653518887_jpg.rf.81f34b83dac32bff94e313f3cb891633.jpg,512,512,car,302,209,388,309
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,122,234,166,282
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,161,235,185,274
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,181,239,199,269
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,285,235,303,271
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,298,240,335,283
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,298,243,337,279
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,325,217,368,301
1478733008559499173_jpg.rf.824ed5b709392c053d6e3fa4c4182828.jpg,512,512,car,350,222,436,327
1478732447692987797_jpg.rf.825d7af47828e2498ee23bd0a97ff4b1.jpg,512,512,car,19,260,56,278
1478732447692987797_jpg.rf.825d7af47828e2498ee23bd0a97ff4b1.jpg,512,512,car,143,250,159,272
1478732447692987797_jpg.rf.825d7af47828e2498ee23bd0a97ff4b1.jpg,512,512,car,212,237,250,301
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,car,110,251,136,276
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,trafficLight-Green,179,230,187,246
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,trafficLight-Green,179,232,187,251
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,car,213,255,229,272
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,car,214,254,225,273
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,trafficLight-Green,221,214,227,228
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,car,230,251,261,283
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,trafficLight-Green,238,228,245,250
1478896298232720372_jpg.rf.8235568ae6bebd355d8de95cb7307fce.jpg,512,512,car,321,246,370,286
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,car,27,260,52,289
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,car,0,254,32,298
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,pedestrian,60,246,94,333
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,car,110,242,192,287
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,biker,151,241,213,344
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,car,187,237,241,279
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,pedestrian,196,234,212,321
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,car,209,239,241,281
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,pedestrian,447,222,464,266
1478898195485565345_jpg.rf.826289028b984abfe3f97fc483a97a39.jpg,512,512,pedestrian,449,223,466,263
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,0,269,26,338
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,44,254,105,319
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,99,263,121,302
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,100,262,115,303
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,115,266,138,301
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,157,251,192,299
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,205,254,227,286
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,254,253,277,302
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,255,251,276,296
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,270,244,312,306
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,337,240,362,268
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,366,216,422,291
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,368,230,418,270
1478897332267456830_jpg.rf.82b90132277b06e73cd3f38655476cd2.jpg,512,512,car,415,230,452,265
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,pedestrian,388,244,413,271
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,car,4,255,59,304
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,car,50,249,67,297
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,car,66,256,88,285
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,car,101,207,290,468
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,car,123,247,145,277
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,car,255,242,295,283
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,pedestrian,387,228,397,249
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,pedestrian,421,219,432,289
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,pedestrian,431,218,443,279
1478900875977309572_jpg.rf.82b854206292284e5587d17e3f1493f8.jpg,512,512,car,460,239,511,311
1478896879806764060_jpg.rf.82b6a0d67d636fa71bc7ceb5828b7ba5.jpg,512,512,car,105,265,132,291
1478896879806764060_jpg.rf.82b6a0d67d636fa71bc7ceb5828b7ba5.jpg,512,512,car,167,259,196,293
1478896879806764060_jpg.rf.82b6a0d67d636fa71bc7ceb5828b7ba5.jpg,512,512,car,216,256,238,282
1478898695364886879_jpg.rf.829618d71fa4f19e2e3c4ee08b0a7f7b.jpg,512,512,car,194,262,199,270
1478898695364886879_jpg.rf.829618d71fa4f19e2e3c4ee08b0a7f7b.jpg,512,512,car,168,264,173,272
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,car,212,232,238,255
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,biker,215,241,228,265
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,biker,217,236,225,265
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,trafficLight-RedLeft,280,106,294,144
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,trafficLight-Red,337,103,354,153
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,car,371,237,411,282
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,car,429,243,450,265
1478732865762441896_jpg.rf.826b983d78381724d7779e4f7a7e4ea9.jpg,512,512,trafficLight-Red,494,180,507,214
1478897184302755706_jpg.rf.82b9735f6a9fa81c8ceede14b90823ec.jpg,512,512,car,26,252,81,313
1478897184302755706_jpg.rf.82b9735f6a9fa81c8ceede14b90823ec.jpg,512,512,car,76,261,98,302
1478897184302755706_jpg.rf.82b9735f6a9fa81c8ceede14b90823ec.jpg,512,512,car,146,261,165,282
1478897184302755706_jpg.rf.82b9735f6a9fa81c8ceede14b90823ec.jpg,512,512,car,230,252,247,277
1478897184302755706_jpg.rf.82b9735f6a9fa81c8ceede14b90823ec.jpg,512,512,car,304,232,478,400
1478901252457696482_jpg.rf.827266f7bcaec9aac8a4afcc3b879f3e.jpg,512,512,car,38,178,254,466
1478901252457696482_jpg.rf.827266f7bcaec9aac8a4afcc3b879f3e.jpg,512,512,trafficLight,240,199,251,231
1478901252457696482_jpg.rf.827266f7bcaec9aac8a4afcc3b879f3e.jpg,512,512,car,285,255,357,293
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,car,194,260,201,270
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,truck,4,247,66,289
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,car,87,261,152,313
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,trafficLight-Red,174,77,192,120
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,car,218,250,257,284
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,trafficLight-Red,301,159,315,204
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,pedestrian,362,228,389,315
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,pedestrian,405,233,425,323
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,pedestrian,422,230,433,300
1478899522020523421_jpg.rf.82AqNSanangtnmrKpBiv.jpg,512,512,pedestrian,434,230,449,317
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,car,5,233,103,297
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,car,20,235,101,275
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,trafficLight,25,192,34,216
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,car,163,240,330,317
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,trafficLight-Red,190,184,199,216
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,trafficLight-Red,191,178,199,202
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,car,296,230,362,292
1478020281691971536_jpg.rf.8288d07fe3cd6f2a238904b3f76040d2.jpg,512,512,trafficLight-Red,331,183,340,214
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,413,152,512,421
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,0,248,49,369
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,112,256,139,289
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,139,238,204,326
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,200,251,214,296
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,207,245,263,300
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,251,243,297,323
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,292,228,357,338
1478900903971293894_jpg.rf.82a6e98b1460701edfaaf0e4c805b940.jpg,512,512,car,331,237,417,366
1478900289263467136_jpg.rf.82bf49a92ed778e9f5871c408ee7d841.jpg,512,512,car,43,263,108,326
1478900289263467136_jpg.rf.82bf49a92ed778e9f5871c408ee7d841.jpg,512,512,truck,147,188,510,381
1478021131230383640_jpg.rf.8283773d894b5d261ced741ffa9b0936.jpg,512,512,car,163,231,192,272
1478021131230383640_jpg.rf.8283773d894b5d261ced741ffa9b0936.jpg,512,512,car,224,235,239,256
1478021131230383640_jpg.rf.8283773d894b5d261ced741ffa9b0936.jpg,512,512,car,263,237,281,261
1478021131230383640_jpg.rf.8283773d894b5d261ced741ffa9b0936.jpg,512,512,truck,289,185,353,284
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,trafficLight,258,136,275,183
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,trafficLight,0,158,18,208
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,pedestrian,6,258,29,320
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,pedestrian,91,243,116,312
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,car,160,205,355,331
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,pedestrian,407,215,437,309
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,pedestrian,475,128,511,466
1478899411190518889_jpg.rf.828c39fcf63bea08e2d30c9230fbb6e1.jpg,512,512,car,485,224,511,305
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,pedestrian,172,237,190,323
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,pedestrian,237,232,258,321
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,pedestrian,253,208,295,365
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,car,283,251,440,349
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,car,298,216,327,356
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,pedestrian,322,187,367,393
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,pedestrian,442,222,461,301
1478899811093738800_jpg.rf.827be49e99277d949bb3440e1ac0147c.jpg,512,512,car,478,219,511,319
1478732531422447880_jpg.rf.827e0486f5b74239b2e404b342cf264b.jpg,512,512,trafficLight-Red,150,209,159,231
1478732531422447880_jpg.rf.827e0486f5b74239b2e404b342cf264b.jpg,512,512,car,179,221,221,276
1478732531422447880_jpg.rf.827e0486f5b74239b2e404b342cf264b.jpg,512,512,trafficLight-Red,248,167,257,186
1478732531422447880_jpg.rf.827e0486f5b74239b2e404b342cf264b.jpg,512,512,car,248,224,277,266
1478732531422447880_jpg.rf.827e0486f5b74239b2e404b342cf264b.jpg,512,512,trafficLight-Red,292,193,302,212
1478732531422447880_jpg.rf.827e0486f5b74239b2e404b342cf264b.jpg,512,512,car,305,230,336,259
1478732531422447880_jpg.rf.827e0486f5b74239b2e404b342cf264b.jpg,512,512,car,388,208,500,257
1478899569438389040_jpg.rf.8279dcd68fb97d8f55c9b903d7192e0a.jpg,512,512,car,390,257,476,340
1478899569438389040_jpg.rf.8279dcd68fb97d8f55c9b903d7192e0a.jpg,512,512,car,470,271,509,321
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,trafficLight-Yellow,225,196,235,212
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,241,236,267,270
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,269,235,293,260
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,270,231,292,261
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,312,235,343,251
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,336,239,358,257
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,361,241,374,258
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,373,242,388,258
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,385,243,398,261
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,396,243,415,261
1478732085250968796_jpg.rf.830bae953355fd17f56fda8ef6b9fb4d.jpg,512,512,car,425,241,441,259
1478897726457172840_jpg.rf.82c71361f7f793c87618f1bc7a7f0d98.jpg,512,512,pedestrian,86,258,92,285
1478897726457172840_jpg.rf.82c71361f7f793c87618f1bc7a7f0d98.jpg,512,512,pedestrian,80,257,84,284
1478897726457172840_jpg.rf.82c71361f7f793c87618f1bc7a7f0d98.jpg,512,512,car,126,259,141,278
1478897726457172840_jpg.rf.82c71361f7f793c87618f1bc7a7f0d98.jpg,512,512,truck,164,236,202,270
1478897726457172840_jpg.rf.82c71361f7f793c87618f1bc7a7f0d98.jpg,512,512,car,164,241,201,268
1478897726457172840_jpg.rf.82c71361f7f793c87618f1bc7a7f0d98.jpg,512,512,car,183,250,204,278
1478897726457172840_jpg.rf.82c71361f7f793c87618f1bc7a7f0d98.jpg,512,512,car,223,256,240,275
1478899550585327428_jpg.rf.833344576eda1b55d3b8ec49834241b6.jpg,512,512,pedestrian,361,224,372,290
1478899550585327428_jpg.rf.833344576eda1b55d3b8ec49834241b6.jpg,512,512,pedestrian,350,232,363,291
1478899550585327428_jpg.rf.833344576eda1b55d3b8ec49834241b6.jpg,512,512,car,77,243,119,309
1478899550585327428_jpg.rf.833344576eda1b55d3b8ec49834241b6.jpg,512,512,car,115,236,290,331
1478899311214743944_jpg.rf.832a2f42f23a9b0f8c99744d9d8c2208.jpg,512,512,car,0,160,186,473
